pixel,label,predict 
31770,10,10
31771,10,10
31772,10,10
31773,10,10
31774,10,10
31775,10,10
31776,10,10
31777,10,10
31778,10,10
31779,10,10
31780,10,10
31781,10,10
31782,10,10
31783,10,10
31784,10,10
31785,10,10
31786,10,10
31787,10,10
31788,10,10
31789,10,10
31790,10,10
31791,10,10
31792,10,10
31793,10,10
31794,10,10
31795,10,10
31796,10,10
31797,10,10
31798,10,10
31799,10,10
31800,10,10
31801,10,10
31802,10,10
31803,10,10
31804,10,10
31805,10,10
31806,10,10
31807,10,10
31808,10,10
31809,10,10
31810,10,10
31811,10,10
31812,10,10
31813,10,10
31814,10,10
31815,10,10
31816,10,10
31817,10,10
31818,10,10
31819,10,10
31820,10,10
31821,10,10
31822,10,10
31823,10,10
31824,10,10
31825,10,10
31826,10,10
31827,10,10
31828,10,10
31829,10,10
31830,10,10
31831,10,10
31832,10,10
31833,10,10
31834,10,10
31835,10,10
31836,10,10
31837,10,10
31838,10,10
31839,10,10
31840,10,10
31841,10,10
31842,10,10
31843,10,10
31844,10,10
31845,10,10
31846,10,10
31847,10,10
31848,10,10
31849,10,10
31850,10,10
31851,10,10
31852,10,10
31853,10,10
31854,10,10
31855,10,10
31856,10,10
31857,10,10
31858,10,10
31859,10,10
31860,10,10
31861,10,10
31862,10,10
31863,10,10
31864,10,10
31865,10,10
31866,10,10
31867,10,10
31868,10,10
31869,10,10
31870,10,10
31871,10,10
31872,10,10
31873,10,10
31874,10,10
31875,10,10
31876,10,10
31877,10,10
31878,10,10
31879,10,10
31880,10,10
31881,10,10
31882,10,10
31883,10,10
31884,10,10
31885,10,10
31886,10,10
31887,10,10
31888,10,10
31889,10,10
31890,10,10
31891,10,10
31892,10,10
31893,10,10
31894,10,10
31895,10,10
31896,10,10
31897,10,10
31898,10,10
31899,10,10
31900,10,10
31901,10,10
31902,10,10
31903,10,10
31904,10,10
31905,10,10
31906,10,10
31907,10,10
31908,10,10
31909,10,10
31910,10,10
31911,10,10
31912,10,10
31913,10,10
31914,10,10
31915,10,10
31916,10,10
31917,10,10
31918,10,10
31919,10,10
31920,10,10
31921,10,10
31922,10,10
31923,10,10
31924,10,10
31925,10,10
31926,10,10
31927,10,10
31928,10,10
31929,10,10
31930,10,10
31931,10,10
31932,10,10
31933,10,10
31934,10,10
31935,10,10
31936,10,10
31937,10,10
31938,10,10
31939,10,10
31940,10,10
31941,10,10
31942,10,10
31943,10,10
31944,10,10
31945,10,10
31946,10,10
31947,10,10
31948,10,10
31949,10,10
31950,10,10
31951,10,10
31952,10,10
31953,10,10
31954,10,10
31955,10,10
31956,10,10
31957,10,10
31958,10,10
31959,10,10
31960,10,10
31961,10,10
31962,10,10
31963,10,10
31964,10,10
31965,10,10
31966,10,10
31967,10,10
31968,10,10
31969,10,10
31970,10,10
31971,10,10
31972,10,10
31973,10,10
31974,10,10
31975,10,10
31976,10,10
31977,10,10
31978,10,10
31979,10,10
31980,10,10
31981,10,10
31982,10,10
31983,10,10
31984,10,10
31985,10,10
31986,10,10
31987,10,10
31988,10,10
31989,10,10
31990,10,10
31991,10,10
31992,10,10
31993,10,10
31994,10,10
31995,10,10
31996,10,10
31997,10,10
31998,10,10
31999,10,10
32000,10,10
32001,10,10
32002,10,10
32003,10,10
32004,10,10
32005,10,10
32006,10,10
32007,10,10
32008,10,10
32009,10,10
32010,10,10
32011,10,10
32012,10,10
32013,10,10
32014,10,10
32015,10,10
32016,10,10
32017,10,10
32018,10,10
32019,10,10
32020,10,10
32021,10,10
32022,10,10
32023,10,10
32024,10,10
32025,10,10
32026,10,10
32027,10,10
32028,10,10
32029,10,10
32030,10,10
32031,10,10
32032,10,10
32033,10,10
32034,10,10
32035,10,10
32036,10,10
32037,10,10
32038,10,10
32039,10,10
32040,10,10
32041,10,10
32042,10,10
32043,10,10
32044,10,10
32045,10,10
32046,10,10
32047,10,10
32048,10,10
32049,10,10
32050,10,10
32051,10,10
32052,10,10
32053,10,10
32054,10,10
32055,10,10
32056,10,10
32057,10,10
32058,10,10
32059,10,10
32060,10,10
32061,10,10
32062,10,10
32063,10,10
32064,10,10
32065,10,10
32066,10,10
32067,10,10
32068,10,10
32069,10,10
32070,10,10
32071,10,10
32072,10,10
32073,10,10
32074,10,10
32075,10,10
32076,10,10
32077,10,10
32078,10,10
32079,10,10
32080,10,10
32081,10,10
32082,10,10
32083,10,10
32084,10,10
32085,10,10
32086,10,10
32087,10,10
32088,10,10
32089,10,10
32090,10,10
32091,10,10
32092,10,10
32093,10,10
32094,10,10
32095,10,10
32096,10,10
32097,10,10
32098,10,10
32099,10,10
32100,10,10
32101,10,10
32102,10,10
32103,10,10
32104,10,10
32105,10,10
32106,10,10
32107,10,10
32108,10,10
32109,10,10
32110,10,10
32111,10,10
32112,10,10
32113,10,10
32114,10,10
32115,10,10
32116,10,10
32117,10,10
32118,10,10
32119,10,10
32120,10,10
32121,10,10
32122,10,10
32123,10,10
32124,10,10
32125,10,10
32126,10,10
32127,10,10
32128,10,10
32129,10,10
32130,10,10
32131,10,10
32132,10,10
32133,10,10
32134,10,10
32135,10,10
32136,10,10
32137,10,10
32138,10,10
32139,10,10
32140,10,10
32141,10,10
32142,10,10
32143,10,10
32144,10,10
32145,10,10
32146,10,10
32147,10,10
32148,10,10
32149,10,10
32150,10,10
32151,10,10
32152,10,10
32153,10,10
32154,10,10
32155,10,10
32156,10,10
32157,10,10
32158,10,10
32159,10,10
32160,10,10
32161,10,10
32162,10,10
32163,10,10
32164,10,10
32165,10,10
32166,10,10
32167,10,10
32168,10,10
32169,10,10
32170,10,10
32171,10,10
32172,10,10
32173,10,10
32174,10,10
32175,10,10
32176,10,10
32177,10,10
32178,10,10
32179,10,10
32180,10,10
32181,10,10
32182,10,10
32183,10,10
32184,10,10
32185,10,10
32186,10,10
32187,10,10
32188,10,10
32189,10,10
32190,10,10
32191,10,10
32192,10,10
32193,10,10
32194,10,10
32195,10,10
32196,10,10
32197,10,10
32198,10,10
32199,10,10
32200,10,10
32201,10,10
32202,10,10
32203,10,10
32204,10,10
32205,10,10
32206,10,10
32207,10,10
32208,10,10
32209,10,10
32210,10,10
32211,10,10
32212,10,10
32213,10,10
32214,10,10
32215,10,10
32216,10,10
32217,10,10
32218,10,10
32219,10,10
32220,10,10
32221,10,10
32222,10,10
32223,10,10
32224,10,10
32225,10,10
32226,10,10
32227,10,10
32228,10,10
32229,10,10
32230,10,10
32231,10,10
32232,10,10
32233,10,10
32234,10,10
32235,10,10
32236,10,10
32237,10,10
32238,10,10
32239,10,10
32240,10,10
32241,10,10
32242,10,10
32243,10,10
32244,10,10
32245,10,10
32246,10,10
32247,10,10
32248,10,10
32249,10,10
32250,10,10
32251,10,10
32252,10,10
32253,10,10
32254,10,10
32255,10,10
32256,10,10
32257,10,10
32258,10,10
32259,10,10
32260,10,10
32261,10,10
32262,10,10
32263,10,10
32264,10,10
32265,10,10
32266,10,10
32267,10,10
32268,10,10
32269,10,10
32270,10,10
32271,10,10
32272,10,10
32273,10,10
32274,10,10
32275,10,10
32276,10,10
32277,10,10
32278,10,10
32279,10,10
32280,10,10
32281,10,10
32282,10,10
32283,10,10
32284,10,10
32285,10,10
32286,10,10
32287,10,10
32288,10,10
32289,10,10
32290,10,10
32291,10,10
32292,10,10
32293,10,10
32294,10,10
32295,10,10
32296,10,10
32297,10,10
32298,10,10
32299,10,10
32300,10,10
32301,10,10
32302,10,10
32303,10,10
32304,10,10
32305,10,10
32306,10,10
32307,10,10
32308,10,10
32309,10,10
32310,10,10
32311,10,10
32312,10,10
32313,10,10
32314,10,10
32315,10,10
32316,10,10
32317,10,10
32318,10,10
32319,10,10
32320,10,10
32321,10,10
32322,10,10
32323,10,10
32324,10,10
32325,10,10
32326,10,10
32327,10,10
32328,10,10
32329,10,10
32330,10,10
32331,10,10
32332,10,10
32333,10,10
32334,10,10
32335,10,10
32336,10,10
32337,10,10
32338,10,10
32339,10,10
32340,10,10
32341,10,10
32342,10,10
32343,10,10
32344,10,10
32345,10,10
32346,10,10
32347,10,10
32348,10,10
32349,10,10
32350,10,10
32351,10,10
32352,10,10
32353,10,10
32354,10,10
32355,10,10
32356,10,10
32357,10,10
32358,10,10
32359,10,10
32360,10,10
32361,10,10
32362,10,10
32363,10,10
32364,10,10
32365,10,10
32366,10,10
32367,10,10
32368,10,10
32369,10,10
32370,10,10
32371,10,10
32372,10,10
32373,10,10
32374,10,10
32375,10,10
32376,10,10
32377,10,10
32378,10,10
32379,10,10
32380,10,10
32381,10,10
32382,10,10
32383,10,10
32384,10,10
32385,10,10
32386,10,10
32387,10,10
32388,10,10
32389,10,10
32390,10,10
32391,10,10
32392,10,10
32393,10,10
32394,10,10
32395,10,10
32396,10,10
32397,10,10
32398,10,10
32399,10,10
32400,10,10
32401,10,10
32402,10,10
32403,10,10
32404,10,10
32405,10,10
32406,10,10
32407,10,10
32408,10,10
32409,10,10
32410,10,10
32411,10,10
32412,10,10
32413,10,10
32414,10,10
32415,10,10
32416,10,10
32417,10,10
32418,10,10
32419,10,10
32420,10,10
32421,10,10
32422,10,10
32423,10,10
32424,10,10
32425,10,10
32426,10,10
32427,10,10
32428,10,10
32429,10,10
32430,10,10
32431,10,10
32432,10,10
32433,10,10
32434,10,10
32435,10,10
32436,10,10
32437,10,10
32438,10,10
32439,10,10
32440,10,10
32441,10,10
32442,10,10
32443,10,10
32444,10,10
32445,10,10
32446,10,10
32447,10,10
32448,10,10
32449,10,10
32450,10,10
32451,10,10
32452,10,10
32453,10,10
32454,10,10
32455,10,10
32456,10,10
32457,10,10
32458,10,10
32459,10,10
32460,10,10
32461,10,10
32462,10,10
32463,10,10
32464,10,10
32465,10,10
32466,10,10
32467,10,10
32468,10,10
32469,10,10
32470,10,10
32471,10,10
32472,10,10
32473,10,10
32474,10,10
32475,10,10
32476,10,10
32477,10,10
32478,10,10
32479,10,10
32480,10,10
32481,10,10
32482,10,10
32483,10,10
32484,10,10
32485,10,10
32486,10,10
32487,10,10
32488,10,10
32489,10,10
32490,10,10
32491,10,10
32492,10,10
32493,10,10
32494,10,10
32495,10,10
32496,10,10
32497,10,10
32498,10,10
32499,10,10
32500,10,10
32501,10,10
32502,10,10
32503,10,10
32504,10,10
32505,10,10
32506,10,10
32507,10,10
32508,10,10
32509,10,10
32510,10,10
32511,10,10
32512,10,10
32513,10,10
32514,10,10
32515,10,10
32516,10,10
32517,10,10
32518,10,10
32519,10,10
32520,10,10
32521,10,10
32522,10,10
32523,10,10
32524,10,10
32525,10,10
32526,10,10
32527,10,10
32528,10,10
32529,10,10
32530,10,10
32531,10,10
32532,10,10
32533,10,10
32534,10,10
32535,10,10
32536,10,10
32537,10,10
32538,10,10
32539,10,10
32540,10,10
32541,10,10
32542,10,10
32543,10,10
32544,10,10
32545,10,10
32546,10,10
32547,10,10
32548,10,10
32549,10,10
32550,10,10
32551,10,10
32552,10,10
32553,10,10
32554,10,10
32555,10,10
32556,10,10
32557,10,10
32558,10,10
32559,10,10
32560,10,10
32561,10,10
32562,10,10
32563,10,10
32564,10,10
32565,10,10
32566,10,10
32567,10,10
32568,10,10
32569,10,10
32570,10,10
32571,10,10
32572,10,10
32573,10,10
32574,10,10
32575,10,10
32576,10,10
32577,10,10
32578,10,10
32579,10,10
32580,10,10
32581,10,10
32582,10,10
32583,10,10
32584,10,10
32585,10,10
32586,10,10
32587,10,10
32588,10,10
32589,10,10
32590,10,10
32591,10,10
32592,10,10
32593,10,10
32594,10,10
32595,10,10
32596,10,10
32597,10,10
32598,10,10
32599,10,10
32600,10,10
32601,10,10
32602,10,10
32603,10,10
32604,10,10
32605,10,10
32606,10,10
32607,10,10
32608,10,10
32609,10,10
32610,10,10
32611,10,10
32612,10,10
32613,10,10
32614,10,10
32615,10,10
32616,10,10
32617,10,10
32618,10,10
32619,10,10
32620,10,10
32621,10,10
32622,10,10
32623,10,10
32624,10,10
32625,10,10
32626,10,10
32627,10,10
32628,10,10
32629,10,10
32630,10,10
32631,10,10
32632,10,10
32633,10,10
32634,10,10
32635,10,10
32636,10,10
32637,10,10
32638,10,10
32639,10,10
32640,10,10
32641,10,10
32642,10,10
32643,10,10
32644,10,10
32645,10,10
32646,10,10
32647,10,10
32648,10,10
32649,10,10
32650,10,10
32651,10,10
32652,10,10
32653,10,10
32654,10,10
32655,10,10
32656,10,10
32657,10,10
32658,10,10
32659,10,10
32660,10,10
32661,10,10
32662,10,10
32663,10,10
32664,10,10
32665,10,10
32666,10,10
32667,10,10
32668,10,10
32669,10,10
32670,10,10
32671,10,10
32672,10,10
32673,10,10
32674,10,10
32675,10,10
32676,10,10
32677,10,10
32678,10,10
32679,10,10
32680,10,10
32681,10,10
32682,10,10
32683,10,10
32684,10,10
32685,10,10
32686,10,10
32687,10,10
32688,10,10
32689,10,10
32690,10,10
32691,10,10
32692,10,10
32693,10,10
32694,10,10
32695,10,10
32696,10,10
32697,10,10
32698,10,10
32699,10,10
32700,10,10
32701,10,10
32702,10,10
32703,10,10
32704,10,10
32705,10,10
32706,10,10
32707,10,10
32708,10,10
32709,10,10
32710,10,10
32711,10,10
32712,10,10
32713,10,10
32714,10,10
32715,10,10
32716,10,10
32717,10,10
32718,10,10
32719,10,10
32720,10,10
32721,10,10
32722,10,10
32723,10,10
32724,10,10
32725,10,10
32726,10,10
32727,10,10
32728,10,10
32729,10,10
32730,10,10
32731,10,10
32732,10,10
32733,10,10
32734,10,10
32735,10,10
32736,10,10
32737,10,10
32738,10,10
32739,10,10
32740,10,10
32741,10,10
32742,10,10
32743,10,10
32744,10,10
32745,10,10
32746,10,10
32747,10,10
32748,10,10
32749,10,10
32750,10,10
32751,10,10
32752,10,10
32753,10,10
32754,10,10
32755,10,10
32756,10,10
32757,10,10
32758,10,10
32759,10,10
32760,10,10
32761,10,10
32762,10,10
32763,10,10
32764,10,10
32765,10,10
32766,10,10
32767,10,10
32768,10,10
32769,10,10
32770,10,10
32771,10,10
32772,10,10
32773,10,10
32774,10,10
32775,10,10
32776,10,10
32777,10,10
32778,10,10
32779,10,10
32780,10,10
32781,10,10
32782,10,10
32783,10,10
32784,10,10
32785,10,10
32786,10,10
32787,10,10
32788,10,10
32789,10,10
32790,10,10
32791,10,10
32792,10,10
32793,10,10
32794,10,10
32795,10,10
32796,10,10
32797,10,10
32798,10,10
32799,10,10
32800,10,10
32801,10,10
32802,10,10
32803,10,10
32804,10,10
32805,10,10
32806,10,10
32807,10,10
32808,10,10
32809,10,10
32810,10,10
32811,10,10
32812,10,10
32813,10,10
32814,10,10
32815,10,10
32816,10,10
32817,10,10
32818,10,10
32819,10,10
32820,10,10
32821,10,10
32822,10,10
32823,10,10
32824,10,10
32825,10,10
32826,10,10
32827,10,10
32828,10,10
32829,10,10
32830,10,10
32831,10,10
32832,10,10
32833,10,10
32834,10,10
32835,10,10
32836,10,10
32837,10,10
32838,10,10
32839,10,10
32840,10,10
32841,10,10
32842,10,10
32843,10,10
32844,10,10
32845,10,10
32846,10,10
32847,10,10
32848,10,10
32849,10,10
32850,10,10
32851,10,10
32852,10,10
32853,10,10
32854,10,10
32855,10,10
32856,10,10
32857,10,10
32858,10,10
32859,10,10
32860,10,10
32861,10,10
32862,10,10
32863,10,10
32864,10,10
32865,10,10
32866,10,10
32867,10,10
32868,10,10
32869,10,10
32870,10,10
32871,10,10
32872,10,10
32873,10,10
32874,10,10
32875,10,10
32876,10,10
32877,10,10
32878,10,10
32879,10,10
32880,10,10
32881,10,10
32882,10,10
32883,10,10
32884,10,10
32885,10,10
32886,10,10
32887,10,10
32888,10,10
32889,10,10
32890,10,10
32891,10,10
32892,10,10
32893,10,10
32894,10,10
32895,10,10
32896,10,10
32897,10,10
32898,10,10
32899,10,10
32900,10,10
32901,10,10
32902,10,10
32903,10,10
32904,10,10
32905,10,10
32906,10,10
32907,10,10
32908,10,10
32909,10,10
32910,10,10
32911,10,10
32912,10,10
32913,10,10
32914,10,10
32915,10,10
32916,10,10
32917,10,10
32918,10,10
32919,10,10
32920,10,10
32921,10,10
32922,10,10
32923,10,10
32924,10,10
32925,10,10
32926,10,10
32927,10,10
32928,10,10
32929,10,10
32930,10,10
32931,10,10
32932,10,10
32933,10,10
32934,10,10
32935,10,10
32936,10,10
32937,10,10
32938,10,10
32939,10,10
32940,10,10
32941,10,10
32942,10,10
32943,10,10
32944,10,10
32945,10,10
32946,10,10
32947,10,10
32948,10,10
32949,10,10
32950,10,10
32951,10,10
32952,10,10
32953,10,10
32954,10,10
32955,10,10
32956,10,10
32957,10,10
32958,10,10
32959,10,10
32960,10,10
32961,10,10
32962,10,10
32963,10,10
32964,10,10
32965,10,10
32966,10,10
32967,10,10
32968,10,10
32969,10,10
32970,10,10
32971,10,10
32972,10,10
32973,10,10
32974,10,10
32975,10,10
32976,10,10
32977,10,10
32978,10,10
32979,10,10
32980,10,10
32981,10,10
32982,10,10
32983,10,10
32984,10,10
32985,10,10
32986,10,10
